date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
2023-01-01,3,6.7305,1.9305,4.0284166,4.3398285,-1.7117946,1.4544826,0,0,0,0,0,0,11.792404,20.880001,83.29893,3.03,0.31826794
2023-01-02,1,4.8805003,0.0305,2.3700833,2.79713,-3.5306091,-0.6787131,0,0,0,0,0,0,10.587917,14.04,69.27434,4.02,0.39257556
2023-01-03,51,5.0305004,-0.4195,3.2200832,0.99792767,-4.3535953,-0.5694704,0,0,1.1,1.1,0,7,15.716793,26.28,75.92395,1.7,0.46552876
2023-01-04,3,7.3305,2.2805,4.8075833,4.9530544,-1.1640782,1.4280618,0,0,0,0,0,0,15.484185,28.08,103.06235,4.02,0.75428957
2023-01-05,63,9.2305,4.2305,6.690916,4.3280125,1.4927812,3.0289037,0,0,12.099999,12.099999,0,16,30.993471,52.56,99.40727,1.33,0.73708487
2023-01-06,53,9.330501,5.8305,7.643,5.2712717,2.0849667,3.7057488,0,0,1.7000002,1.7000002,0,7,23.469128,38.88,87.60776,1.88,0.8295923
2023-01-07,61,7.5305004,6.2305,6.903417,5.4738035,1.5954685,3.7344244,0,0,9.6,9.6,0,15,22.963936,37.8,80.503716,0.99,0.4046423
2023-01-08,63,6.7305,2.6805,5.368,3.4920225,-0.31748438,2.1143382,0,0,15.099998,15.099998,0,15,22.180206,35.64,75.79786,0.6,0.26648203
2023-01-09,61,8.7805,4.8305,6.2013335,3.2739825,0.7645607,1.9730406,0,0,8.599999,8.599999,0,11,35.143818,60.479996,80.621155,1.51,0.67017716
2023-01-10,63,10.9805,4.4305,6.9409165,9.553108,0.5466385,4.115831,0,0,7.3,7.3,0,10,19.33639,32.760002,60.02571,4.01,0.5716356
2023-01-11,51,9.330501,1.7305,6.213833,5.44123,-2.3454275,2.4253078,0,0,0.2,0.2,0,2,18.079027,29.16,82.62792,1.66,0.85197794
2023-01-12,61,9.6305,6.3305,7.999249,5.8297806,2.6360207,4.5088735,0,0,21.8,21.8,0,23,26.727423,45,90.98328,0.36,0.437265
2023-01-13,61,10.080501,8.330501,9.136751,7.3740673,5.258046,6.368094,0,0,12.700001,12.700001,0,21,19.770523,33.48,96.95423,1.61,0.3457819
2023-01-14,61,12.4805,5.1305003,8.361749,11.039503,2.757928,5.86005,0,0,5.6000004,5.6000004,0,7,16.199999,26.28,67.07133,5.37,0.70120114
2023-01-15,61,8.7805,5.0805,6.9284167,6.811762,2.221157,4.169625,0,0,9.1,9.1,0,15,17.727943,29.88,70.10991,2.12,0.42164332
2023-01-16,61,7.3805003,5.3305,6.143,4.2850304,1.4137244,2.8141534,0,0,15.000002,15.000002,0,14,20.991426,35.64,97.54115,1.35,0.2817064
2023-01-17,61,6.1805,5.1305003,5.628416,3.3146086,1.0222092,2.19597,0,0,16.4,16.4,0,21,20.172853,33.48,96.05591,1.15,0.22377123
2023-01-18,55,6.3805003,2.5805,5.33675,3.3473296,-0.51698637,1.0918382,0,0,5.7999997,5.7999997,0,15,29.427662,48.6,116.38984,2.2,0.451219
2023-01-19,51,5.5805,0.63049996,2.5950835,2.7453651,-2.4826336,-0.20293249,0,0,0.6,0.6,0,3,9.422101,16.919998,78.102806,4.18,0.39857537
2023-01-20,51,5.7805004,1.7804999,4.015917,3.6135592,-1.3829875,1.3855869,0,0,0.4,0.4,0,4,9.779817,17.28,94.07104,3.03,0.36037624
2023-01-21,73,3.7305,0.8305,2.5617502,1.0503755,-2.5707057,-0.9750836,0,0,11.600001,8.900001,1.89,10,20.523157,33.48,66.11869,0.59,0.18051028
2023-01-22,51,5.2805004,-0.4195,2.6575835,3.068129,-4.2911463,-0.058863413,0,0,0.5,0.5,0,5,11.808878,24.119999,48.923992,3.43,0.38045293
2023-01-23,51,4.7305,1.6305,3.3409169,3.0688543,-1.2450271,0.6258362,0,0,0.6,0.6,0,3,11.384199,18.72,66.78048,1.39,0.251684
2023-01-24,53,4.9805,3.3805,4.11175,2.3357816,-0.25152683,1.2050257,0,0,7.199999,7.199999,0,21,13.661038,22.68,70.70096,0.93,0.2051491
2023-01-25,3,6.6305003,2.1305,4.747167,4.5149403,-0.32686567,2.650835,0,0,0,0,0,0,6.924738,11.879999,327.93802,3,0.37603602
2023-01-26,53,5.0305004,2.6805,4.2075834,2.713076,0.12703896,1.7833748,0,0,2.3000002,2.3000002,0,13,10.630672,16.56,89.52652,0.95,0.21139377
2023-01-27,53,6.7805004,2.9805,4.93675,4.7712803,0.31274414,2.676316,0,0,1.7,1.7,0,4,12.979984,20.880001,86.4786,5.35,0.56731606
2023-01-28,51,7.3305,-0.5195,3.4450836,4.5828333,-5.2416162,0.1361485,0,0,0.2,0.2,0,2,13.849477,25.56,14.420801,6.56,0.93732864
2023-01-29,0,1.2305,-3.7195,-0.85908335,-2.1110294,-7.9962482,-4.8457212,0,0,0,0,0,0,11.457958,18,138.85075,7.69,0.8247936
2023-01-30,3,2.1305,-4.6194997,-0.9486665,-1.9334822,-8.443631,-4.694207,0,0,0,0,0,0,6.830519,13.679999,146.30988,5.94,0.668199
2023-01-31,71,1.5805,-1.5695,-0.07783331,-2.2254205,-5.538707,-3.8749447,0,0,1.0000001,0,0.7,8,12.620554,20.16,94.772964,2.08,0.42022642
2023-02-01,73,4.6805,0.5305,1.9846667,1.2080755,-3.2335835,-1.5970968,0,0,2.8,1.2000002,1.1200001,14,12.904882,22.319998,75.665535,2.7,0.45838818
2023-02-02,3,7.6305003,1.1305,4.1200833,3.962247,-2.44032,0.59288913,0,0,0,0,0,0,17.294992,28.44,74.34944,3.67,0.7951769
2023-02-03,63,8.330501,3.5305,6.1388326,3.5592003,0.2552619,1.8774375,0,0,8.9,8.9,0,9,35.951363,59.399998,116.625435,2.13,0.8207108
2023-02-04,55,9.080501,5.3805003,6.893,4.9938364,2.0740795,3.440566,0,0,6.6000004,6.6000004,0,15,20.532627,34.2,86.369865,2.17,0.5207478
2023-02-05,51,7.7805004,4.8805003,6.220083,6.233124,1.9635043,3.8318298,0,0,2.5,2.5,0,12,17.313717,28.08,317.84952,2.46,0.40077695
2023-02-06,55,6.9305,4.3805003,5.7930007,4.2513685,1.5398726,2.7629852,0,0,6.7,6.7,0,18,21.313093,34.92,134.79114,1.29,0.23552896
2023-02-07,63,7.5805,4.3805003,6.0305,5.586974,0.58627653,2.3963249,0,0,30.5,30.5,0,18,22.565422,36.719997,128.52846,2.33,0.45693573
2023-02-08,53,6.4805,-0.6695,3.6388333,2.9421954,-4.2892494,0.2657119,0,0,1.2,1.2,0,6,13.493999,25.199999,52.695965,6.82,0.7196058
2023-02-09,51,8.330501,4.6805,5.847166,5.900221,0.54997015,2.337444,0,0,3.2,3.2,0,11,21.313093,33.48,78.63184,2.69,0.70580566
2023-02-10,73,8.0305,2.2305,5.4013333,6.1327085,-1.131094,2.5133502,0,0,12.100001,10.800002,0.90999997,16,22.7057,37.44,111.21225,7.04,0.7622221
2023-02-11,51,6.0805,1.7804999,4.020083,4.090288,-1.7633576,1.6132933,0,0,0.1,0.1,0,1,10.028439,15.84,87.59408,4.08,0.47225016
2023-02-12,61,4.7805004,2.4805,3.8450832,1.9935293,0.046408653,0.67276907,0,0,7.5999994,7.5999994,0,17,16.981165,27.72,88.89833,1.11,0.2874477
2023-02-13,71,6.1805,1.1305,4.1617503,2.5873065,-4.962434,-0.5257738,0,0,2.3,2.1,0.14,5,35.413826,59.039997,283.57043,7.47,1.0788443
2023-02-14,3,4.7805004,-0.2695,2.2805002,0.44351196,-5.1000295,-1.6287804,0,0,0,0,0,0,29.035288,50.039997,295.30136,9.93,0.9989319
2023-02-15,3,5.1805,-0.9695,1.968,1.7762051,-4.6567755,-1.6795014,0,0,0,0,0,0,14.973576,25.919998,85.11408,4.91,0.62459433
2023-02-16,73,4.4805,1.8305,3.0971663,1.010922,-2.2065475,-0.58085746,0,0,4.1000004,3.3000002,0.56,14,17.193533,27.359999,72.65618,1.34,0.48980355
2023-02-17,73,5.5305004,1.8805,3.6325836,2.97429,-2.0760827,0.9675624,0,0,4.0999994,3.4999995,0.42000002,8,14.20062,24.119999,66.27501,6.62,0.72184765
2023-02-18,53,6.7305,3.3305,4.6096663,3.284697,0.8735547,2.044257,0,0,4.1,4.1,0,12,20.393293,34.92,306.6926,5.17,0.6082543
2023-02-19,51,6.2805004,1.5805,4.7242503,3.8441048,-0.86390066,1.9065336,0,0,0.2,0.2,0,2,15.111424,25.56,290.79416,2.21,0.47116396
2023-02-20,53,8.080501,4.9305,6.163833,4.5471754,-0.34808683,2.6870375,0,0,4.7999997,4.7999997,0,18,36.233246,60.479996,238.33925,1.07,0.4468974
2023-02-21,71,5.8305,1.2804999,4.570084,3.0648718,-3.702927,-0.46374395,0,0,0.6,0.5,0.07,2,29.951483,56.88,276.33173,7.63,1.2532408
2023-02-22,71,0.9305,-2.4195,-0.957,-2.9077005,-7.4378195,-5.4367013,0,0,0.4,0,0.28,4,13.783817,23.759998,125.14488,5.77,1.07186
2023-02-23,3,0.4805,-4.4195,-2.4861667,-4.945452,-10.519809,-8.028097,0,0,0,0,0,0,18.919704,32.039997,96.834946,11.62,1.6472834
2023-02-24,3,-0.0695,-6.1695,-3.2674167,-3.9344776,-11.326754,-7.5670505,0,0,0,0,0,0,10.630672,21.96,218.77905,10.99,1.0624566
2023-02-25,75,0.5805,-3.2695,-1.0028332,-3.1650453,-6.8957996,-5.165681,0,0,7.8,0.20000002,5.3199997,10,19.296133,32.039997,88.40616,2.41,0.5354342
2023-02-26,75,2.5305,-2.5195,0.6805001,-0.608773,-6.64798,-3.7455628,0,0,16.7,0.30000004,11.479999,12,25.582806,44.28,70.80873,12.64,1.0926142
2023-02-27,73,2.7305,-2.1195,0.68258333,-0.48575807,-7.6315136,-3.2266142,0,0,3.3999999,0.50000006,2.03,10,21.273533,34.2,66.93428,4.89,0.6074983
2023-02-28,75,2.3805,-1.4695001,0.8034167,-0.27401662,-5.472494,-2.091913,0,0,11.099999,0.7,7.2799997,15,10.105681,14.759999,82.62155,7.69,0.7209646
2023-03-01,71,3.1305,-2.7695,0.92216676,0.09433746,-6.5392246,-2.07299,0,0,3.1,2.9,0.14,8,14.693999,24.84,139.46095,8.2,0.80119956
2023-03-02,73,7.1805,1.0304999,3.7013338,2.4313111,-3.087126,-0.7441502,0,0,6.2999997,5.3,0.7,12,28.802248,50.76,240.5929,12.2,1.3011305
2023-03-03,73,5.4305,-0.9695,2.4263334,2.3046665,-4.3254423,-1.2389721,0,0,6.3,2.3,2.8000002,10,20.617662,33.48,105.48072,9.04,0.94783026
2023-03-04,75,5.9305,1.8305,3.8325832,1.9218016,-3.3375585,-0.9894516,0,0,6,2.5,2.4499998,14,22.657131,37.8,80.4867,3.56,1.1241854
2023-03-05,51,6.9805,-0.0195,3.6263332,4.5533485,-3.584879,0.4525119,0,0,0.4,0.4,0,2,11.609651,24.48,65.52247,10.32,1.2637798
2023-03-06,53,8.9305,1.6305,4.7346663,4.3768635,-2.7611296,0.38564768,0,0,1.8000002,1.8000002,0,8,18.35647,31.319998,91.58233,11.88,1.753077
2023-03-07,51,8.7805,2.1805,4.51175,5.0262756,-1.4116387,0.95396966,0,0,0.6,0.6,0,6,13.450708,28.44,76.73028,8.79,1.2943571
2023-03-08,71,8.8805,0.9305,4.5909166,6.373308,-2.5078404,1.5569547,0,0,0.4,0.3,0.07,3,10.97262,18.359999,94.733376,13.83,1.6376829
2023-03-09,3,10.9805,1.0805,5.5555,6.7401505,-2.2741346,1.6996206,0,0,0,0,0,0,19.130875,34.2,89.9067,12.63,1.927766
2023-03-10,71,6.6805,3.5805,4.707583,3.1741505,-0.20364475,1.3635534,0,0,2.8000002,2.7000003,0.07,10,13.783817,24.119999,312.39728,6.3,0.93333685
2023-03-11,75,7.2305,1.6305,4.003417,3.785242,-2.668059,0.15942699,0,0,11.300002,7.799999,2.4499998,19,17.10284,31.319998,82.72901,7.48,0.84953153
2023-03-12,63,8.3805,1.3805,4.759667,6.577174,-2.2484667,1.2951447,0,0,7.3,7.3,0,7,20.929596,33.12,84.29784,5.27,0.914447
2023-03-13,73,8.4305,1.0304999,5.368,5.213381,-1.8582275,2.40235,0,0,7.899999,6.699999,0.84,13,16.343367,29.16,140.57683,13.02,1.4895031
2023-03-14,73,7.4805,-0.5195,3.347167,4.2123623,-4.003233,-0.18998794,0,0,3.8000002,2.4,0.98,11,19.70815,33.48,78.59348,9.59,1.1116878
2023-03-15,73,7.5305004,1.9805,4.3513336,4.314026,-1.1527407,1.0836189,0,0,2.2999997,1.1,0.84,4,15.192682,27.72,276.45386,15.98,1.6405782
2023-03-16,1,8.6305,-0.36949998,4.165917,5.7194386,-4.32022,0.9881446,0,0,0,0,0,0,11.592895,23.039999,330.46127,15.75,1.7504238
2023-03-17,3,11.1805,2.3305,6.949249,9.094808,-1.3707061,4.087169,0,0,0,0,0,0,10.883676,15.84,1.5073866,14.05,1.9660804
2023-03-18,3,13.0305,4.5305004,8.618,12.707951,0.8040619,6.091799,0,0,0,0,0,0,10.041354,17.28,40.691307,16.8,2.4311123
2023-03-19,51,11.4305,5.3305,8.98675,9.58892,1.6051574,6.4410186,0,0,0.1,0.1,0,1,14.799459,23.039999,327.96927,7.69,1.3496825
2023-03-20,53,10.1805,5.7805004,8.618,8.564381,3.48636,6.6534085,0,0,3.3999999,3.3999999,0,12,10.182337,24.84,85.181984,5.23,0.86438453
2023-03-21,51,10.080501,4.7305,7.5034165,7.4674215,2.2524395,5.18626,0,0,0.70000005,0.70000005,0,4,17.87718,29.88,311.22446,13.69,1.4835241
2023-03-22,0,11.4805,3.5805,7.5804996,10.25231,0.6580677,5.3407383,0,0,0,0,0,0,12.313894,24.119999,302.76596,17.55,2.0881982
2023-03-23,53,6.7805004,3.6305,5.3867497,3.5258265,-0.07490921,1.7618523,0,0,7,7,0,18,18.416384,34.56,108.45597,5.95,0.7460152
2023-03-24,73,5.8805003,1.7305,3.4180002,2.9398546,-1.5882432,0.47455207,0,0,8,6.6000004,0.98,18,15.517629,28.44,113.14063,7.95,0.87849927
2023-03-25,51,6.2305,0.7305,3.3034165,3.252612,-3.1967158,0.2606903,0,0,1.7000002,1.7000002,0,11,19.083395,30.239998,86.85201,9.78,1.074467
2023-03-26,51,7.3805003,-0.5695,3.1867497,4.429846,-4.153137,0.108180426,0,0,0.2,0.2,0,2,11.212135,22.319998,90.92772,14.1,1.4734693
2023-03-27,51,10.6305,0.9305,5.23675,7.9387884,-2.9148998,2.060592,0,0,0.2,0.2,0,1,13.397612,27.359999,349.84573,19.06,2.1527283
2023-03-28,1,14.6805,2.3305,8.190917,10.933759,-1.7254138,4.049103,0,0,0,0,0,0,24.162947,41.039997,40.934666,19.38,3.2521477
2023-03-29,1,11.7805,2.5805,7.132582,8.32959,-0.51335144,3.9865491,0,0,0,0,0,0,15.315873,29.519999,306.454,18.62,2.3816926
2023-03-30,2,10.2305,3.5305,6.4117503,6.81388,-0.3596635,2.8265564,0,0,0,0,0,0,19.809813,33.12,114.59007,19.41,2.3653414
2023-03-31,61,6.3805003,3.5805,5.290916,2.680553,0.13356686,1.6170961,0,0,14.799999,14.799999,0,19,26.82906,45,137.48961,2.7,0.4187612
2023-04-01,73,7.3305,1.2305,4.3763337,4.5559216,-2.84502,1.3434104,0,0,3.3000002,2.6,0.49,10,15.7908325,38.88,100.619484,15.41,1.7191671
2023-04-02,75,5.5805,0.8305,2.5930002,3.2024403,-3.8707695,-0.993736,0,0,11.5,1.9000001,6.72,11,19.386591,33.12,69.742,12.5,1.3188709
2023-04-03,71,7.0305004,-0.0195,3.709667,4.4523926,-4.1121807,0.757801,0,0,0.6,0.5,0.07,1,16.73516,33.12,243.70517,17.27,1.7866279
2023-04-04,71,7.8305,0.5305,4.0346665,5.280834,-2.9158955,1.045844,0,0,2.1999998,1.7000003,0.35000002,10,13.276144,25.919998,51.8211,17.98,1.8903775
2023-04-05,3,8.830501,1.2305,5.3138337,5.2573833,-2.3868103,1.447126,0,0,0,0,0,0,18.678415,33.48,103.46768,14.27,1.9373132
2023-04-06,55,9.6305,6.3805003,7.77425,5.198223,1.607933,3.348774,0,0,10.6,10.6,0,21,26.28,42.12,82.56319,2.93,1.1825202
2023-04-07,61,11.6805,5.8305,8.7055,9.34338,3.3177848,6.0621257,0,0,11.000001,11.000001,0,16,26.727423,43.56,123.93128,11.16,1.5315067
2023-04-08,61,7.8805003,5.9305,6.9242496,4.03312,1.8093672,2.8375022,0,0,9.900001,9.900001,0,23,25.14852,40.68,100.30895,1.7,0.65508115
2023-04-09,61,9.6805,5.4805,7.99925,6.4168644,2.9446964,4.5061955,0,0,18.9,18.9,0,19,24.535524,40.68,120.26137,1.31,0.43157017
2023-04-10,51,9.830501,4.2305,6.8492503,7.16601,1.7453384,4.342832,0,0,0.5,0.5,0,2,10.464798,19.08,142.22426,9.96,1.4158568
2023-04-11,71,9.330501,2.6305,6.0867496,6.274602,-0.1717658,3.0169885,0,0,7.7999997,7.7,0.07,13,17.873556,31.319998,204.38272,16.52,1.9499483
2023-04-12,2,9.330501,1.7305,5.740916,5.829855,-0.8423846,2.7732427,0,0,0,0,0,0,22.657131,40.68,296.40527,22.59,2.3419032
2023-04-13,71,7.8305,2.8805,5.3159165,4.772582,-1.1636851,1.9032416,0,0,1.4,1.3,0.07,1,19.35314,33.48,94.21412,15.24,1.6460754
2023-04-14,3,9.9305,1.4305,5.928416,7.930586,-1.6586857,3.5261018,0,0,0,0,0,0,9.9571085,20.880001,84.98699,20.92,2.4500222
2023-04-15,61,8.5305,5.7305,7.020083,5.6695623,2.2757883,3.8030262,0,0,12.6,12.6,0,18,18.057508,28.8,84.21515,3.2,0.77913886
2023-04-16,61,7.9805,4.0305004,6.770084,4.9241867,1.2125525,3.14563,0,0,10.800001,10.800001,0,17,25.49908,41.399998,137.78174,4.26,0.7752158
2023-04-17,73,10.5305,1.5304999,4.945083,5.083473,-3.1119902,0.42088518,0,0,7.3,5.4,1.33,11,25.325686,42.839996,85.790855,8.55,1.4461874
2023-04-18,75,7.7305,3.0305,4.595083,3.790413,-2.2209353,-0.25647947,0,0,11.700001,8.8,2.03,15,29.460672,49.68,114.99223,10.99,1.3296872
2023-04-19,51,9.080501,3.2305,5.626333,7.2584667,-1.1807377,2.1113987,0,0,2.8,2.8,0,12,18.775301,30.599998,102.807816,15.5,1.9631295
2023-04-20,61,8.8805,2.4305,4.8388333,2.635634,-1.9802372,0.15848263,0,0,9.1,9.1,0,12,29.758307,49.32,87.401695,6.32,1.1577575
2023-04-21,55,9.4805,4.0805,6.213833,7.152526,-0.2506144,3.2462778,0,0,7.8999996,7.8999996,0,14,18.79255,29.519999,77.74232,6.27,0.89635205
2023-04-22,63,10.6805,6.1805,8.061749,7.9243126,3.3702078,5.5391026,0,0,18.2,18.2,0,19,13.324863,24.48,73.5379,4.81,0.92847276
2023-04-23,61,9.9305,6.8805003,8.417999,7.7506123,4.344139,6.116026,0,0,20.199999,20.199999,0,20,15.328561,25.199999,120.72235,6.57,1.0126781
2023-04-24,51,10.3805,4.5805,7.7805,8.3258295,2.2591562,5.725458,0,0,1.2,1.2,0,5,12.261158,25.56,282.7909,17.82,2.077978
2023-04-25,51,10.5305,5.3305,7.9555,8.985022,2.6887307,5.7021904,0,0,0.1,0.1,0,1,12.287555,22.319998,84.10941,16.77,2.0593383
2023-04-26,61,12.580501,5.8305,8.426332,11.149811,3.7566338,6.684502,0,0,3.7999997,3.7999997,0,8,13.5515,23.4,326.31058,11.32,1.5484354
2023-04-27,3,13.1305,5.0305004,9.182583,10.64301,2.4784365,7.060261,0,0,0,0,0,0,19.008547,34.56,306.932,23.49,2.722822
2023-04-28,1,19.1805,8.6305,13.767999,17.669334,6.2892094,12.432472,0,0,0,0,0,0,14.003028,25.919998,305.91547,25.06,3.6483293
2023-04-29,1,19.8305,9.9805,15.947166,19.784029,6.688349,14.33028,0,0,0,0,0,0,19.35314,34.2,110.54621,24.65,4.099366
2023-04-30,51,13.9805,9.830501,11.845085,11.888348,6.8332624,9.77625,0,0,0.9000001,0.9000001,0,5,22.346113,36.719997,109.55633,10.26,1.668006
2023-05-01,51,13.6805,9.2305,11.351333,12.18947,6.3204184,9.334719,0,0,0.1,0.1,0,1,22.89611,42.48,291.2839,18.88,2.272427
2023-05-02,3,18.130499,8.2805,13.236752,17.131216,6.062681,11.8688965,0,0,0,0,0,0,19.201874,32.399998,309.92892,24.48,3.367856
2023-05-03,3,17.4805,11.0305,14.586749,17.136784,9.860438,13.354297,0,0,0,0,0,0,19.164719,30.960001,84.22572,22.33,3.3968067
2023-05-04,51,16.530499,9.9305,12.957584,16.93633,6.600382,11.23185,0,0,0.3,0.3,0,2,22.782625,37.8,110.00496,20.43,2.850443
2023-05-05,63,10.580501,9.3805,9.8325815,8.441216,6.8733864,7.385689,0,0,25.400002,25.400002,0,22,20.447239,34.56,122.14232,3.8,0.6626103
2023-05-06,51,12.0305,8.1805,9.901332,10.084553,6.352068,7.915117,0,0,2.6999996,2.6999996,0,13,14.182355,25.56,104.90198,9.04,1.3144369
2023-05-07,53,13.6305,7.5305004,10.461751,13.212528,5.5181656,8.998286,0,0,1.5000001,1.5000001,0,6,10.948973,23.4,146.30994,20.35,2.731803
2023-05-08,51,14.2305,5.9305,10.397166,13.411926,3.6678352,9.0843935,0,0,0.1,0.1,0,1,10.805999,24.119999,273.65213,24.12,3.1259196
2023-05-09,51,14.3805,7.9305,11.263832,14.131418,5.8262367,9.71618,0,0,0.5,0.5,0,5,12.605142,23.039999,44.10498,21.43,2.8871841
